prompt_version,pipeline,model,format,task,correct,total,accuracy_pct,field_accuracy_pct,relaxed_accuracy_pct
original,VLM,llava_1.6-vicuna-13B,html,cell_lookup,9,629,1.4,9.6,9.6
original,VLM,llava_1.6-vicuna-13B,html,reverse_lookup,40,629,6.4,6.4,6.5
original,VLM,llava_1.6-vicuna-13B,html,column_retrieval,236,629,37.5,37.5,38.3
original,VLM,llava_1.6-vicuna-13B,html,row_retrieval,0,629,0.0,3.1,16.4
original,VLM,llava_1.6-vicuna-13B,html,OVERALL,983,6290,15.6,19.2,23.4
original,VLM,llava_1.6-vicuna-13B,markdown,table_partition,3,629,0.5,5.8,36.2
original,VLM,llava_1.6-vicuna-13B,markdown,table_first_cell,224,629,35.6,35.6,35.8
original,VLM,llava_1.6-vicuna-13B,markdown,table_last_cell,199,629,31.6,31.6,31.6
original,VLM,llava_1.6-vicuna-13B,markdown,size_detection,27,629,4.3,20.9,23.8
original,VLM,llava_1.6-vicuna-13B,markdown,number_of_rows,120,629,19.1,19.1,19.4
original,VLM,llava_1.6-vicuna-13B,markdown,number_of_columns,142,629,22.6,22.6,22.6
original,VLM,llava_1.6-vicuna-13B,markdown,cell_lookup,13,629,2.1,9.6,9.5
original,VLM,llava_1.6-vicuna-13B,markdown,reverse_lookup,39,629,6.2,6.2,6.5
original,VLM,llava_1.6-vicuna-13B,markdown,column_retrieval,230,629,36.6,36.6,37.0
original,VLM,llava_1.6-vicuna-13B,markdown,row_retrieval,0,629,0.0,4.0,20.3
original,VLM,llava_1.6-vicuna-13B,markdown,OVERALL,997,6290,15.9,19.2,24.3
original,VLM,llava_1.6-vicuna-13B,latex,table_partition,1,629,0.2,7.3,37.2
original,VLM,llava_1.6-vicuna-13B,latex,table_first_cell,207,629,32.9,32.9,33.1
original,VLM,llava_1.6-vicuna-13B,latex,table_last_cell,186,629,29.6,29.6,29.9
original,VLM,llava_1.6-vicuna-13B,latex,size_detection,24,629,3.8,20.7,23.9
original,VLM,llava_1.6-vicuna-13B,latex,number_of_rows,126,629,20.0,20.0,20.0
original,VLM,llava_1.6-vicuna-13B,latex,number_of_columns,129,629,20.5,20.5,20.5
original,VLM,llava_1.6-vicuna-13B,latex,cell_lookup,14,629,2.2,9.9,10.0
original,VLM,llava_1.6-vicuna-13B,latex,reverse_lookup,35,629,5.6,5.6,5.9
original,VLM,llava_1.6-vicuna-13B,latex,column_retrieval,231,629,36.7,36.7,37.7
original,VLM,llava_1.6-vicuna-13B,latex,row_retrieval,1,629,0.2,4.0,22.0
original,VLM,llava_1.6-vicuna-13B,latex,OVERALL,954,6290,15.2,18.7,24.0
original,VLM,llava_1.6-vicuna-7B,html,table_partition,0,629,0.0,9.5,43.2
original,VLM,llava_1.6-vicuna-7B,html,table_first_cell,90,629,14.3,14.3,14.8
original,VLM,llava_1.6-vicuna-7B,html,table_last_cell,91,629,14.5,14.5,14.6
original,VLM,llava_1.6-vicuna-7B,html,size_detection,20,629,3.2,19.9,22.7
original,VLM,llava_1.6-vicuna-7B,html,number_of_rows,119,629,18.9,18.9,18.9
original,VLM,llava_1.6-vicuna-7B,html,number_of_columns,190,629,30.2,30.2,30.2
original,VLM,llava_1.6-vicuna-7B,html,cell_lookup,11,629,1.7,13.4,14.6
original,VLM,llava_1.6-vicuna-7B,html,reverse_lookup,8,629,1.3,1.4,1.4
original,VLM,llava_1.6-vicuna-7B,html,column_retrieval,186,629,29.6,29.6,30.0
original,VLM,llava_1.6-vicuna-7B,html,row_retrieval,0,629,0.0,1.8,15.6
original,VLM,llava_1.6-vicuna-7B,html,OVERALL,715,6290,11.4,15.4,20.6
original,VLM,llava_1.6-vicuna-7B,markdown,table_partition,1,629,0.2,7.3,45.3
original,VLM,llava_1.6-vicuna-7B,markdown,table_first_cell,89,629,14.1,14.1,14.5
original,VLM,llava_1.6-vicuna-7B,markdown,table_last_cell,114,629,18.1,18.1,18.3
original,VLM,llava_1.6-vicuna-7B,markdown,size_detection,12,629,1.9,15.7,17.0
original,VLM,llava_1.6-vicuna-7B,markdown,number_of_rows,111,629,17.6,17.6,17.6
original,VLM,llava_1.6-vicuna-7B,markdown,number_of_columns,150,629,23.8,23.8,23.8
original,VLM,llava_1.6-vicuna-7B,markdown,cell_lookup,10,629,1.6,13.3,14.2
original,VLM,llava_1.6-vicuna-7B,markdown,reverse_lookup,21,629,3.3,3.3,3.3
original,VLM,llava_1.6-vicuna-7B,markdown,column_retrieval,188,629,29.9,29.9,30.5
original,VLM,llava_1.6-vicuna-7B,markdown,row_retrieval,0,629,0.0,1.9,16.6
original,VLM,llava_1.6-vicuna-7B,markdown,OVERALL,696,6290,11.1,14.5,20.1
original,VLM,llava_1.6-vicuna-7B,latex,table_partition,2,629,0.3,8.7,46.7
original,VLM,llava_1.6-vicuna-7B,latex,table_first_cell,87,629,13.8,13.8,14.5
original,VLM,llava_1.6-vicuna-7B,latex,table_last_cell,114,629,18.1,18.1,18.3
original,VLM,llava_1.6-vicuna-7B,latex,size_detection,8,629,1.3,15.2,17.9
original,VLM,llava_1.6-vicuna-7B,latex,number_of_rows,129,629,20.5,20.5,20.5
original,VLM,llava_1.6-vicuna-7B,latex,number_of_columns,148,629,23.5,23.5,23.5
original,VLM,llava_1.6-vicuna-7B,latex,cell_lookup,12,629,1.9,13.8,14.3
original,VLM,llava_1.6-vicuna-7B,latex,reverse_lookup,18,629,2.9,2.9,2.9
original,VLM,llava_1.6-vicuna-7B,latex,column_retrieval,178,629,28.3,28.3,29.1
original,VLM,llava_1.6-vicuna-7B,latex,row_retrieval,0,629,0.0,2.2,16.9
original,VLM,llava_1.6-vicuna-7B,latex,OVERALL,696,6290,11.1,14.7,20.4
original,VLM,ministral_3-14B-Instruct,html,table_partition,227,629,36.1,54.9,73.6
original,VLM,ministral_3-14B-Instruct,html,table_first_cell,255,629,40.5,40.5,71.2
original,VLM,ministral_3-14B-Instruct,html,table_last_cell,387,629,61.5,61.5,73.9
original,VLM,ministral_3-14B-Instruct,html,size_detection,143,629,22.7,51.0,53.3
original,VLM,ministral_3-14B-Instruct,html,number_of_rows,221,629,35.1,35.1,35.1
original,VLM,ministral_3-14B-Instruct,html,number_of_columns,292,629,46.4,46.4,46.4
original,VLM,ministral_3-14B-Instruct,html,cell_lookup,167,629,26.6,46.7,51.7
original,VLM,ministral_3-14B-Instruct,html,reverse_lookup,249,629,39.6,39.6,43.7
original,VLM,ministral_3-14B-Instruct,html,column_retrieval,501,629,79.7,79.7,80.3
original,VLM,ministral_3-14B-Instruct,html,row_retrieval,67,629,10.7,22.3,29.3
original,VLM,ministral_3-14B-Instruct,html,OVERALL,2509,6290,39.9,47.8,55.9
original,VLM,ministral_3-14B-Instruct,markdown,table_partition,193,629,30.7,49.6,68.6
original,VLM,ministral_3-14B-Instruct,markdown,table_first_cell,216,629,34.3,34.3,65.0
original,VLM,ministral_3-14B-Instruct,markdown,table_last_cell,311,629,49.4,49.4,68.7
original,VLM,ministral_3-14B-Instruct,markdown,size_detection,242,629,38.5,61.5,66.2
original,VLM,ministral_3-14B-Instruct,markdown,number_of_rows,224,629,35.6,35.6,35.8
original,VLM,ministral_3-14B-Instruct,markdown,number_of_columns,330,629,52.5,52.5,52.5
original,VLM,ministral_3-14B-Instruct,markdown,cell_lookup,167,629,26.6,47.1,52.8
original,VLM,ministral_3-14B-Instruct,markdown,reverse_lookup,244,629,38.8,38.8,43.1
original,VLM,ministral_3-14B-Instruct,markdown,column_retrieval,467,629,74.2,74.2,74.9
original,VLM,ministral_3-14B-Instruct,markdown,row_retrieval,67,629,10.7,23.2,30.0
original,VLM,ministral_3-14B-Instruct,markdown,OVERALL,2461,6290,39.1,46.6,55.8
original,VLM,ministral_3-14B-Instruct,latex,table_partition,227,629,36.1,53.0,70.1
original,VLM,ministral_3-14B-Instruct,latex,table_first_cell,263,629,41.8,41.8,66.1
original,VLM,ministral_3-14B-Instruct,latex,table_last_cell,335,629,53.3,53.3,69.3
original,VLM,ministral_3-14B-Instruct,latex,size_detection,240,629,38.2,63.3,64.4
original,VLM,ministral_3-14B-Instruct,latex,number_of_rows,224,629,35.6,35.6,35.8
original,VLM,ministral_3-14B-Instruct,latex,number_of_columns,227,629,36.1,36.1,36.1
original,VLM,ministral_3-14B-Instruct,latex,cell_lookup,169,629,26.9,47.0,52.0
original,VLM,ministral_3-14B-Instruct,latex,reverse_lookup,248,629,39.4,39.4,43.7
original,VLM,ministral_3-14B-Instruct,latex,column_retrieval,457,629,72.7,72.7,73.6
original,VLM,ministral_3-14B-Instruct,latex,row_retrieval,70,629,11.1,22.2,30.2
original,VLM,ministral_3-14B-Instruct,latex,OVERALL,2460,6290,39.1,46.4,54.1
original,VLM,table-llava-v1.5-7b-hf,html,table_partition,0,629,0.0,0.1,5.6
original,VLM,table-llava-v1.5-7b-hf,html,table_first_cell,41,629,6.5,6.5,8.4
original,VLM,table-llava-v1.5-7b-hf,html,table_last_cell,27,629,4.3,4.3,5.9
original,VLM,table-llava-v1.5-7b-hf,html,size_detection,0,629,0.0,1.6,13.8
original,VLM,table-llava-v1.5-7b-hf,html,number_of_rows,0,629,0.0,0.0,3.3
original,VLM,table-llava-v1.5-7b-hf,html,number_of_columns,2,629,0.3,0.3,2.2
original,VLM,table-llava-v1.5-7b-hf,html,cell_lookup,0,629,0.0,0.3,11.8
original,VLM,table-llava-v1.5-7b-hf,html,reverse_lookup,10,629,1.6,1.6,3.2
original,VLM,table-llava-v1.5-7b-hf,html,column_retrieval,6,629,1.0,1.0,25.8
original,VLM,table-llava-v1.5-7b-hf,html,row_retrieval,0,629,0.0,1.7,25.3
original,VLM,table-llava-v1.5-7b-hf,html,OVERALL,86,6290,1.4,1.7,10.5
original,VLM,table-llava-v1.5-7b-hf,markdown,table_partition,0,629,0.0,0.0,5.5
original,VLM,table-llava-v1.5-7b-hf,markdown,table_first_cell,42,629,6.7,6.7,7.6
original,VLM,table-llava-v1.5-7b-hf,markdown,table_last_cell,58,629,9.2,9.2,9.7
original,VLM,table-llava-v1.5-7b-hf,markdown,size_detection,0,629,0.0,2.0,21.7
original,VLM,table-llava-v1.5-7b-hf,markdown,number_of_rows,82,629,13.0,13.0,13.2
original,VLM,table-llava-v1.5-7b-hf,markdown,number_of_columns,91,629,14.5,14.5,14.6
original,VLM,table-llava-v1.5-7b-hf,markdown,cell_lookup,0,629,0.0,0.2,11.0
original,VLM,table-llava-v1.5-7b-hf,markdown,reverse_lookup,17,629,2.7,2.9,3.8
original,VLM,table-llava-v1.5-7b-hf,markdown,column_retrieval,58,629,9.2,9.2,17.5
original,VLM,table-llava-v1.5-7b-hf,markdown,row_retrieval,0,629,0.0,2.7,32.3
original,VLM,table-llava-v1.5-7b-hf,markdown,OVERALL,348,6290,5.5,6.0,13.7
original,VLM,table-llava-v1.5-7b-hf,latex,table_partition,0,629,0.0,0.1,3.0
original,VLM,table-llava-v1.5-7b-hf,latex,table_first_cell,14,629,2.2,2.2,3.3
original,VLM,table-llava-v1.5-7b-hf,latex,table_last_cell,27,629,4.3,4.3,4.9
original,VLM,table-llava-v1.5-7b-hf,latex,size_detection,0,629,0.0,1.7,15.5
original,VLM,table-llava-v1.5-7b-hf,latex,number_of_rows,13,629,2.1,2.1,16.9
original,VLM,table-llava-v1.5-7b-hf,latex,number_of_columns,18,629,2.9,2.9,4.6
original,VLM,table-llava-v1.5-7b-hf,latex,cell_lookup,0,629,0.0,0.3,11.9
original,VLM,table-llava-v1.5-7b-hf,latex,reverse_lookup,11,629,1.7,1.9,2.5
original,VLM,table-llava-v1.5-7b-hf,latex,column_retrieval,23,629,3.7,3.7,19.2
original,VLM,table-llava-v1.5-7b-hf,latex,row_retrieval,0,629,0.0,1.1,21.7
original,VLM,table-llava-v1.5-7b-hf,latex,OVERALL,106,6290,1.7,2.0,10.4
original,VLM-TEXT,InternVL3.5-14B,html,table_partition,53,629,8.4,57.1,58.9
original,VLM-TEXT,InternVL3.5-14B,html,table_first_cell,601,629,95.5,95.5,97.1
original,VLM-TEXT,InternVL3.5-14B,html,table_last_cell,495,629,78.7,77.9,83.0
original,VLM-TEXT,InternVL3.5-14B,html,size_detection,53,629,8.4,52.8,53.8
original,VLM-TEXT,InternVL3.5-14B,html,number_of_rows,318,629,50.6,50.6,50.6
original,VLM-TEXT,InternVL3.5-14B,html,number_of_columns,619,629,98.4,98.4,98.4
original,VLM-TEXT,InternVL3.5-14B,html,cell_lookup,320,629,50.9,69.3,70.7
original,VLM-TEXT,InternVL3.5-14B,html,reverse_lookup,278,629,44.2,43.6,43.9
original,VLM-TEXT,InternVL3.5-14B,html,column_retrieval,599,629,95.2,95.1,95.1
original,VLM-TEXT,InternVL3.5-14B,html,row_retrieval,54,629,8.6,20.2,23.4
original,VLM-TEXT,InternVL3.5-14B,html,OVERALL,3390,6290,53.9,66.0,67.5
original,VLM-TEXT,InternVL3.5-14B,markdown,table_partition,9,629,1.4,47.4,52.2
original,VLM-TEXT,InternVL3.5-14B,markdown,table_first_cell,480,629,76.3,76.6,77.1
original,VLM-TEXT,InternVL3.5-14B,markdown,table_last_cell,449,629,71.4,72.2,75.7
original,VLM-TEXT,InternVL3.5-14B,markdown,size_detection,91,629,14.5,59.8,61.1
original,VLM-TEXT,InternVL3.5-14B,markdown,number_of_rows,413,629,65.7,65.7,65.8
original,VLM-TEXT,InternVL3.5-14B,markdown,number_of_columns,540,629,85.9,85.9,85.9
original,VLM-TEXT,InternVL3.5-14B,markdown,cell_lookup,274,629,43.6,65.4,66.3
original,VLM-TEXT,InternVL3.5-14B,markdown,reverse_lookup,209,629,33.2,33.2,33.7
original,VLM-TEXT,InternVL3.5-14B,markdown,column_retrieval,528,629,83.9,83.8,83.9
original,VLM-TEXT,InternVL3.5-14B,markdown,row_retrieval,21,629,3.3,17.6,23.0
original,VLM-TEXT,InternVL3.5-14B,markdown,OVERALL,3014,6290,47.9,60.8,62.5
original,VLM-TEXT,InternVL3.5-14B,latex,table_partition,70,629,11.1,57.7,59.7
original,VLM-TEXT,InternVL3.5-14B,latex,table_first_cell,592,629,94.1,94.1,94.9
original,VLM-TEXT,InternVL3.5-14B,latex,table_last_cell,478,629,76.0,76.0,77.7
original,VLM-TEXT,InternVL3.5-14B,latex,size_detection,69,629,11.0,56.2,57.1
original,VLM-TEXT,InternVL3.5-14B,latex,number_of_rows,278,629,44.2,44.2,44.5
original,VLM-TEXT,InternVL3.5-14B,latex,number_of_columns,625,629,99.4,99.4,99.4
original,VLM-TEXT,InternVL3.5-14B,latex,cell_lookup,232,629,36.9,60.0,61.4
original,VLM-TEXT,InternVL3.5-14B,latex,reverse_lookup,140,629,22.3,22.3,22.9
original,VLM-TEXT,InternVL3.5-14B,latex,column_retrieval,548,629,87.1,87.0,87.0
original,VLM-TEXT,InternVL3.5-14B,latex,row_retrieval,43,629,6.8,15.6,19.6
original,VLM-TEXT,InternVL3.5-14B,latex,OVERALL,3075,6290,48.9,61.2,62.4
original,VLM-TEXT,InternVL3.5-30B-A3B,html,table_partition,0,629,0.0,64.4,69.0
original,VLM-TEXT,InternVL3.5-30B-A3B,html,table_first_cell,576,629,91.6,91.6,91.6
original,VLM-TEXT,InternVL3.5-30B-A3B,html,table_last_cell,475,629,75.5,75.4,78.9
original,VLM-TEXT,InternVL3.5-30B-A3B,html,size_detection,0,629,0.0,78.3,78.3
original,VLM-TEXT,InternVL3.5-30B-A3B,html,number_of_rows,73,629,11.6,11.6,74.2
original,VLM-TEXT,InternVL3.5-30B-A3B,html,number_of_columns,626,629,99.5,99.5,99.5
original,VLM-TEXT,InternVL3.5-30B-A3B,html,cell_lookup,270,629,42.9,63.8,64.2
original,VLM-TEXT,InternVL3.5-30B-A3B,html,reverse_lookup,195,629,31.0,31.0,31.3
original,VLM-TEXT,InternVL3.5-30B-A3B,html,column_retrieval,547,629,87.0,87.0,90.0
original,VLM-TEXT,InternVL3.5-30B-A3B,html,row_retrieval,190,629,30.2,39.5,43.3
original,VLM-TEXT,InternVL3.5-30B-A3B,html,OVERALL,2952,6290,46.9,64.2,72.0
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,table_partition,0,629,0.0,39.3,46.9
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,table_first_cell,405,629,64.4,64.4,64.4
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,table_last_cell,474,629,75.4,75.0,76.9
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,size_detection,0,629,0.0,81.7,82.0
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,number_of_rows,99,629,15.7,16.4,77.9
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,number_of_columns,611,629,97.1,97.1,98.3
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,cell_lookup,204,629,32.4,56.3,56.6
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,reverse_lookup,179,629,28.5,28.5,28.5
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,column_retrieval,542,629,86.2,86.0,86.2
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,row_retrieval,135,629,21.5,30.5,39.9
original,VLM-TEXT,InternVL3.5-30B-A3B,markdown,OVERALL,2649,6290,42.1,57.5,65.8
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,table_partition,0,629,0.0,52.6,56.8
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,table_first_cell,535,629,85.1,85.1,85.1
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,table_last_cell,477,629,75.8,75.2,76.5
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,size_detection,0,629,0.0,61.8,62.6
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,number_of_rows,57,629,9.1,9.1,25.4
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,number_of_columns,625,629,99.4,99.4,100.0
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,cell_lookup,181,629,28.8,51.4,51.4
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,reverse_lookup,132,629,21.0,21.0,21.3
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,column_retrieval,546,629,86.8,86.8,87.0
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,row_retrieval,138,629,21.9,30.4,38.2
original,VLM-TEXT,InternVL3.5-30B-A3B,latex,OVERALL,2691,6290,42.8,57.3,60.4
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,table_partition,314,629,49.9,76.1,77.9
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,table_first_cell,595,629,94.6,94.6,94.6
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,table_last_cell,483,629,76.8,76.6,78.2
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,size_detection,431,629,68.5,84.0,84.2
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,number_of_rows,462,629,73.4,73.4,73.4
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,number_of_columns,608,629,96.7,96.7,96.7
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,cell_lookup,255,629,40.5,66.2,66.2
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,reverse_lookup,236,629,37.5,37.5,37.7
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,column_retrieval,564,629,89.7,89.7,89.8
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,row_retrieval,90,629,14.3,25.6,29.5
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,OVERALL,4038,6290,64.2,72.0,72.8
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,table_partition,166,629,26.4,57.8,60.8
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,table_first_cell,552,629,87.8,87.8,87.8
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,table_last_cell,408,629,64.9,64.9,68.0
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,size_detection,392,629,62.3,78.5,79.0
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,number_of_rows,532,629,84.6,84.6,84.6
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,number_of_columns,451,629,71.7,71.7,71.7
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,cell_lookup,186,629,29.6,55.0,55.0
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,reverse_lookup,131,629,20.8,21.0,21.5
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,column_retrieval,454,629,72.2,72.2,72.3
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,row_retrieval,37,629,5.9,16.6,24.6
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,OVERALL,3309,6290,52.6,61.0,62.5
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,table_partition,185,629,29.4,64.1,66.3
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,table_first_cell,601,629,95.5,95.5,95.5
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,table_last_cell,438,629,69.6,69.5,73.6
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,size_detection,295,629,46.9,73.4,73.8
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,number_of_rows,406,629,64.5,64.5,64.5
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,number_of_columns,613,629,97.5,97.5,97.5
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,cell_lookup,187,629,29.7,53.8,53.8
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,reverse_lookup,124,629,19.7,19.7,19.9
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,column_retrieval,522,629,83.0,83.0,83.0
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,row_retrieval,54,629,8.6,17.1,24.1
original,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,OVERALL,3425,6290,54.5,63.8,65.2
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,table_partition,169,629,26.9,63.4,64.9
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,table_first_cell,588,629,93.5,93.5,93.5
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,table_last_cell,503,629,80.0,80.0,80.1
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,size_detection,175,629,27.8,63.4,63.8
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,number_of_rows,434,629,69.0,69.0,69.0
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,number_of_columns,618,629,98.3,98.3,98.3
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,cell_lookup,285,629,45.3,65.9,65.9
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,reverse_lookup,301,629,47.9,47.9,48.0
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,column_retrieval,534,629,84.9,84.9,85.1
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,row_retrieval,20,629,3.2,15.6,19.4
original,VLM-TEXT,Qwen3-VL-8B-Instruct,html,OVERALL,3627,6290,57.7,68.2,68.8
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,table_partition,67,629,10.7,44.2,45.5
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,table_first_cell,431,629,68.5,68.5,68.7
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,table_last_cell,406,629,64.5,64.4,64.4
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,size_detection,190,629,30.2,59.3,60.2
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,number_of_rows,421,629,66.9,66.9,66.9
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,number_of_columns,584,629,92.8,92.8,92.8
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,cell_lookup,177,629,28.1,53.3,53.3
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,reverse_lookup,118,629,18.8,18.8,19.2
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,column_retrieval,434,629,69.0,69.0,69.2
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,row_retrieval,52,629,8.3,18.2,27.2
original,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,OVERALL,2880,6290,45.8,55.6,56.8
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,table_partition,117,629,18.6,58.5,60.2
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,table_first_cell,579,629,92.1,92.1,92.1
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,table_last_cell,480,629,76.3,76.3,76.9
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,size_detection,99,629,15.7,57.9,58.7
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,number_of_rows,228,629,36.2,36.2,36.2
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,number_of_columns,629,629,100.0,100.0,100.0
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,cell_lookup,190,629,30.2,55.2,55.2
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,reverse_lookup,110,629,17.5,17.5,17.6
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,column_retrieval,466,629,74.1,74.1,74.1
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,row_retrieval,35,629,5.6,15.3,22.5
original,VLM-TEXT,Qwen3-VL-8B-Instruct,latex,OVERALL,2933,6290,46.6,58.3,59.4
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,table_partition,0,618,0.0,0.0,21.8
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,table_first_cell,70,618,11.3,11.3,34.8
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,table_last_cell,57,618,9.2,9.2,16.2
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,size_detection,0,618,0.0,1.1,15.8
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,number_of_rows,42,618,6.8,6.8,29.1
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,number_of_columns,1,618,0.2,0.2,4.2
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,cell_lookup,1,618,0.2,3.0,5.7
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,reverse_lookup,16,618,2.6,2.6,2.9
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,column_retrieval,18,618,2.9,2.9,11.3
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,row_retrieval,0,618,0.0,0.1,18.7
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,html,OVERALL,205,6180,3.3,3.7,16.1
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,markdown,table_partition,0,624,0.0,1.4,35.4
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,markdown,table_first_cell,52,624,8.3,8.3,21.3
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,markdown,table_last_cell,37,624,5.9,5.9,10.9
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,markdown,size_detection,0,624,0.0,3.3,13.5
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,markdown,number_of_rows,112,624,17.9,17.9,26.1
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,markdown,number_of_columns,11,624,1.8,1.8,2.2
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,markdown,cell_lookup,0,624,0.0,4.0,5.4
original,VLM-TEXT,SmolVLM2-2.2B-Instruct,markdown,reverse_lookup,28,624,4.5,4.5,4.5
